17633195_0.java,20,51,BranislavLazic/SwingTutorials/src/main/java/CardLayoutTutorial.java,15,46,none,none
12447592_0.java,1,20,nicolasgramlich/AndEngine/src/org/andengine/entity/sprite/ButtonSprite.java,69,88,none,none
18974782_0.java,22,98,dmp/zip4j/src/net/lingala/zip4j/examples/extract/ExtractAllFilesWithInputStreams.java,40,124,none,apache-2.0
24622926_0.java,1,20,orange1438/mybatis-generator-core-chinese-annotation-1.3.5/src/main/java/org/mybatis/generator/codegen/mybatis3/javamapper/elements/sqlprovider/ProviderSelectByExampleWithoutBLOBsMethodGenerator.java,40,120,none,apache-2.0
24622926_0.java,1,20,mybatis/generator/core/mybatis-generator-core/src/main/java/org/mybatis/generator/codegen/mybatis3/javamapper/elements/sqlprovider/ProviderSelectByExampleWithoutBLOBsMethodGenerator.java,43,123,none,apache-2.0
10740758_1.java,26,45,mikepenz/Android-Iconics/library-core/src/main/java/com/mikepenz/iconics/utils/IconicsTypefaceSpan.java,42,61,none,apache-2.0
10740758_1.java,26,45,dsdmsa/SimpleDecoratedtext/textdecor/src/main/java/com/decorator/text/textdecor/utils/CustomTypefaceSpan.java,17,36,none,none
10740758_1.java,26,45,Microsoft/Loop-Sample-Trips-Android/Trips/src/main/java/com/microsoft/loop/triptracker/utils/CustomTypefaceSpan.java,27,46,none,mit
19875090_0.java,1,29,halibobo/ModuleBuild/baselibrary/src/main/java/com/qianmi/baselibrary/utils/CameraUtil.java,20,45,none,none
13336902_2.java,13,38,javadev/file-manager/src/main/java/com/github/filemanager/FileManager.java,871,896,none,apache-2.0
12216661_0.java,1,36,TannerPerrien/picasso-transformations/picasso-transformations/src/main/java/com/picassotransformations/Color.java,151,186,none,gpl-2.0
15774191_0.java,50,70,haifengl/smile/demo/src/main/java/smile/demo/SmileDemo.java,516,536,none,apache-2.0
10017711_0.java,1,67,alx3apps/spring-embedded-tomcat/etomcat8-test/src/test/java/ru/concerteza/springtomcat/etomcat8/X509AnnotationTest.java,140,206,none,none
10017711_0.java,1,67,alx3apps/spring-embedded-tomcat/etomcat6-test/src/test/java/ru/concerteza/springtomcat/etomcat6/X509AnnotationTest.java,136,202,none,none
23456363_2.java,1,25,mariofusco/javaz/src/main/java/org/javaz/variance/Variance.java,53,77,none,none
21416197_1.java,143,195,turbsky/JingPai/app/src/main/java/com/xcode/lockcapture/userControl/Image/ZoomableImageView.java,156,219,none,none
21416197_1.java,198,225,turbsky/JingPai/app/src/main/java/com/xcode/lockcapture/userControl/Image/ZoomableImageView.java,222,250,none,none
15996643_0.java,23,59,iadi7ya/Indoor-Positioning-System/IndoorLocalizationSystemJava/src/com/DataFromArduino.java,35,80,none,none
14995414_0.java,204,234,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,209,239,none,mit
14995414_0.java,241,261,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,246,266,none,mit
14995414_0.java,309,334,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,346,371,none,mit
14995414_0.java,336,356,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,373,393,none,mit
14995414_0.java,369,397,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,406,434,none,mit
14995414_0.java,7,81,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,12,86,none,mit
14995414_0.java,88,133,Odinvt/react-native-lanscan/android/src/main/java/com/odinvt/lanscan/utils/IPv4.java,93,138,none,mit
