fold1, precison,fold2, precison,fold3, precison,fold4, precison,fold5, precison,fold6, precison,fold7, precison,fold8, precison,fold9, precison,fold10, precison
no_kp_3,0.808888889,false_jkpws_2,0.78,false_djks_3,0.771111111,false_djpws_3,0.8,false_jkps_3,0.785555556,true_dkw_1,0.791111111,true_djkws_2,0.777777778,false_djs_4,0.763333333,true_djps_4,0.81,false_djks_2,0.786666667
true_jks_2,0.808888889,no_x_2,0.78,true_djks_2,0.77,no_djkw_2,0.8,false_djkps_3,0.785555556,true_djks_2,0.791111111,true_djkpws_3,0.777777778,true_kps_2,0.762222222,false_s_4,0.81,no_x_3,0.785555556
true_jkps_3,0.808888889,true_js_2,0.78,false_djks_2,0.77,true_ks_2,0.8,false_djkpws_3,0.785555556,true_djks_3,0.791111111,false_s_2,0.777777778,false_kps_2,0.762222222,false_jks_2,0.81,true_jws_3,0.785555556
true_djks_2,0.808888889,true_djs_3,0.78,true_dkpws_3,0.768888889,true_djkps_3,0.8,no_kpw_1,0.784444444,false_dpws_3,0.791111111,false_ps_2,0.777777778,no_jkw_3,0.761111111,false_ds_4,0.81,true_jk_1,0.785555556
false_jks_2,0.808888889,true_djks_2,0.78,false_dkpws_3,0.768888889,false_ks_2,0.8,no_dw_2,0.783333333,false_dkw_1,0.791111111,false_kpws_3,0.777777778,true_djk_1,0.761111111,false_dps_4,0.81,true_jks_4,0.785555556
false_jkps_3,0.808888889,false_js_2,0.78,true_jkps_4,0.768888889,false_djkps_3,0.8,true_pws_2,0.783333333,false_djks_2,0.791111111,false_jps_3,0.777777778,false_djk_1,0.761111111,false_djps_4,0.81,true_jkps_4,0.785555556
false_djks_2,0.808888889,false_djs_3,0.78,true_dkp_1,0.768888889,true_dps_2,0.798888889,true_dj_1,0.783333333,false_djks_3,0.791111111,false_dkpws_4,0.777777778,no_x_3,0.761111111,true_djpws_2,0.808888889,true_djs_2,0.785555556
no_jk_1,0.807777778,false_djks_2,0.78,true_djkps_3,0.768888889,false_dps_2,0.798888889,false_pws_2,0.783333333,no_djpw_4,0.79,false_djkws_2,0.777777778,true_dkps_2,0.761111111,false_djpws_2,0.808888889,true_djps_3,0.785555556
no_djk_1,0.807777778,true_jkp_1,0.778888889,false_jkps_4,0.768888889,no_w_1,0.797777778,false_dj_1,0.783333333,no_x_3,0.79,false_djkpws_3,0.777777778,false_dkps_2,0.761111111,true_dpws_2,0.808888889,false_jws_3,0.785555556
true_jps_2,0.806666667,false_jkp_1,0.778888889,false_dkp_1,0.768888889,no_djw_1,0.796666667,no_jkpw_2,0.782222222,true_kps_4,0.79,true_dj_1,0.776666667,no_d_1,0.76,true_djks_2,0.808888889,false_jk_1,0.785555556
true_jps_3,0.806666667,true_j_1,0.777777778,false_djkps_3,0.768888889,true_jkpws_2,0.796666667,true_jpws_2,0.782222222,true_jpws_2,0.79,true_djws_2,0.776666667,true_js_2,0.76,false_dpws_2,0.808888889,false_jks_4,0.785555556
true_djk_1,0.806666667,true_jps_3,0.777777778,no_jkw_4,0.767777778,false_jkpws_2,0.796666667,false_jpws_2,0.782222222,true_dks_4,0.79,true_djps_3,0.776666667,false_js_2,0.76,false_djks_2,0.808888889,false_jkps_4,0.785555556
false_jps_2,0.806666667,true_jkps_3,0.777777778,true_ks_4,0.767777778,no_kpw_1,0.795555556,true_pws_3,0.781111111,false_kps_4,0.79,false_dj_1,0.776666667,no_kp_2,0.758888889,no_dpw_1,0.807777778,false_djs_2,0.785555556
false_jps_3,0.806666667,true_djps_3,0.777777778,true_kps_4,0.767777778,true_kpws_2,0.795555556,false_pws_3,0.781111111,false_jpws_2,0.79,false_djws_2,0.776666667,no_dp_3,0.758888889,true_ps_4,0.807777778,false_djps_3,0.785555556
false_djk_1,0.806666667,false_j_1,0.777777778,true_dk_1,0.767777778,true_djkpws_3,0.795555556,no_dp_1,0.781111111,false_dks_4,0.79,false_djps_3,0.776666667,true_kpws_2,0.758888889,true_js_4,0.807777778,no_x_4,0.784444444
no_x_4,0.805555556,false_jps_3,0.777777778,true_dks_4,0.767777778,false_kpws_2,0.795555556,true_djkws_2,0.781111111,no_dkw_4,0.788888889,true_djks_3,0.775555556,true_js_3,0.758888889,true_jps_4,0.807777778,no_dp_1,0.784444444
no_k_4,0.805555556,false_jkps_3,0.777777778,false_ks_4,0.767777778,false_djkpws_3,0.795555556,false_djkws_2,0.781111111,true_jkps_4,0.788888889,true_djkps_3,0.775555556,false_kpws_2,0.758888889,true_djs_4,0.807777778,no_djkw_4,0.784444444
true_djps_3,0.805555556,false_djps_3,0.777777778,false_kps_4,0.767777778,true_ks_4,0.794444444,no_kw_3,0.78,true_djkps_3,0.788888889,false_djks_3,0.775555556,false_js_3,0.758888889,false_ps_4,0.807777778,true_djws_3,0.784444444
true_djpws_3,0.805555556,true_dkws_3,0.776666667,false_dk_1,0.767777778,true_kps_2,0.794444444,true_ks_4,0.778888889,false_jkps_4,0.788888889,false_djkps_3,0.775555556,true_jks_2,0.757777778,false_js_4,0.807777778,true_djks_4,0.784444444
false_djps_3,0.805555556,false_dkws_3,0.776666667,false_dks_4,0.767777778,true_jks_4,0.794444444,true_djws_2,0.778888889,false_djkps_3,0.788888889,true_djkpws_2,0.773333333,true_djs_3,0.757777778,false_jps_4,0.807777778,true_djkps_4,0.784444444
false_djpws_3,0.805555556,true_kps_4,0.776666667,true_jks_4,0.766666667,true_djs_2,0.794444444,false_ks_4,0.778888889,true_pws_2,0.787777778,false_djkpws_2,0.773333333,false_jks_2,0.757777778,false_djs_4,0.807777778,false_djws_3,0.784444444
no_p_2,0.804444444,true_jkps_4,0.776666667,true_dkpws_2,0.766666667,false_ks_4,0.794444444,false_djws_2,0.778888889,true_dkpws_2,0.787777778,true_ks_2,0.773333333,false_djs_3,0.757777778,true_djkpws_2,0.806666667,false_djks_4,0.784444444
no_k_2,0.804444444,false_kps_4,0.776666667,true_djpws_2,0.766666667,false_kps_2,0.794444444,no_x_3,0.777777778,false_pws_2,0.787777778,true_dks_3,0.773333333,true_pws_2,0.756666667,false_djkpws_2,0.806666667,false_djkps_4,0.784444444
no_j_3,0.804444444,false_jkps_4,0.776666667,true_djkpws_2,0.766666667,false_jks_4,0.794444444,no_k_1,0.777777778,false_dkpws_2,0.787777778,true_dkps_3,0.773333333,true_jps_3,0.756666667,no_dkpw_3,0.804444444,no_w_1,0.783333333
no_jk_3,0.804444444,no_jpw_1,0.775555556,false_jks_4,0.766666667,false_djs_2,0.794444444,no_d_1,0.777777778,true_jp_1,0.786666667,false_ks_2,0.773333333,true_jks_3,0.756666667,no_w_1,0.803333333,no_djkpw_4,0.783333333
no_dp_2,0.804444444,true_jpws_2,0.775555556,false_dkpws_2,0.766666667,true_j_1,0.793333333,true_jk_1,0.777777778,true_djp_1,0.786666667,false_dks_3,0.773333333,false_pws_2,0.756666667,true_dpws_3,0.803333333,true_pws_3,0.783333333
no_djw_2,0.804444444,true_dws_3,0.775555556,false_djpws_2,0.766666667,true_dks_4,0.793333333,true_jks_4,0.777777778,false_jp_1,0.786666667,false_dkps_3,0.773333333,false_jps_3,0.756666667,true_djkp_1,0.803333333,true_dkps_4,0.783333333
true_jpws_3,0.804444444,true_dks_4,0.775555556,false_djkpws_2,0.766666667,true_djp_1,0.793333333,true_jkps_2,0.777777778,false_djp_1,0.786666667,no_kpw_2,0.772222222,false_jks_3,0.756666667,false_dpws_3,0.803333333,true_djkp_1,0.783333333
false_jpws_3,0.804444444,true_djk_1,0.775555556,no_jkpw_3,0.765555556,true_djks_4,0.793333333,false_jk_1,0.777777778,no_p_3,0.784444444,true_js_2,0.772222222,no_jp_3,0.755555556,false_djkp_1,0.803333333,false_pws_3,0.783333333
no_w_2,0.803333333,true_djkws_2,0.775555556,no_dkpw_4,0.765555556,false_j_1,0.793333333,false_jks_4,0.777777778,true_dkpws_3,0.784444444,true_dkws_2,0.772222222,true_djs_2,0.755555556,no_djkpw_3,0.802222222,false_dkps_4,0.783333333
no_jw_4,0.803333333,false_jpws_2,0.775555556,true_dkps_4,0.765555556,false_dks_4,0.793333333,false_jkps_2,0.777777778,true_djws_2,0.784444444,false_js_2,0.772222222,true_djps_3,0.755555556,true_js_3,0.802222222,false_djkp_1,0.783333333
no_dpw_2,0.803333333,false_dws_3,0.775555556,false_dkps_4,0.765555556,false_djp_1,0.793333333,no_jpw_1,0.776666667,true_djks_4,0.784444444,false_dkws_2,0.772222222,true_djks_2,0.755555556,true_jps_3,0.802222222,true_djks_3,0.782222222
true_jkp_1,0.803333333,false_dks_4,0.775555556,true_djks_4,0.764444444,false_djks_4,0.793333333,no_d_2,0.776666667,false_dkpws_3,0.784444444,true_kps_2,0.771111111,false_djs_2,0.755555556,false_js_3,0.802222222,false_djks_3,0.782222222
true_dkpw_1,0.803333333,false_djk_1,0.775555556,false_djks_4,0.764444444,true_dkps_2,0.793333333,true_jkp_1,0.776666667,false_djws_2,0.784444444,true_kps_4,0.771111111,false_djps_3,0.755555556,false_jps_3,0.802222222,no_dk_2,0.78
true_dkpws_2,0.803333333,false_djkws_2,0.775555556,no_kw_3,0.762222222,false_dkps_2,0.793333333,false_jkp_1,0.776666667,false_djks_4,0.784444444,true_jkps_4,0.771111111,false_djks_2,0.755555556,no_x_2,0.802222222,true_djk_1,0.78
false_jkp_1,0.803333333,no_d_2,0.774444444,true_djkps_4,0.762222222,true_kps_4,0.792222222,true_kpws_3,0.775555556,no_jkpw_4,0.783333333,false_kps_2,0.771111111,no_dkw_3,0.754444444,no_djpw_1,0.801111111,true_djkps_3,0.78
false_dkpw_1,0.803333333,true_djs_2,0.774444444,false_djkps_4,0.762222222,true_kpws_3,0.792222222,true_jps_2,0.775555556,true_j_1,0.783333333,false_kps_4,0.771111111,no_jp_2,0.754444444,true_jks_3,0.801111111,false_djk_1,0.78
false_dkpws_2,0.803333333,true_djkp_1,0.774444444,no_x_1,0.762222222,true_jkps_4,0.792222222,true_djkps_2,0.775555556,true_dj_1,0.783333333,false_jkps_4,0.771111111,no_djkpw_3,0.753333333,true_djk_1,0.801111111,false_djkps_3,0.78
true_jkws_3,0.802222222,false_djs_2,0.774444444,true_jps_2,0.762222222,false_kps_4,0.792222222,false_kpws_3,0.775555556,true_djkpws_2,0.783333333,true_ks_4,0.77,true_jkps_3,0.753333333,false_jks_3,0.801111111,no_dp_3,0.778888889
true_jkpws_3,0.802222222,false_djkp_1,0.774444444,false_jps_2,0.762222222,false_kpws_3,0.792222222,false_jps_2,0.775555556,false_j_1,0.783333333,true_ds_2,0.77,false_jkps_3,0.753333333,false_djk_1,0.801111111,no_p_4,0.778888889
true_djkpw_1,0.802222222,true_dj_1,0.773333333,true_dpws_2,0.761111111,false_jkps_4,0.792222222,false_djkps_2,0.775555556,false_dj_1,0.783333333,true_dps_2,0.77,true_djks_3,0.752222222,no_jkpw_1,0.8,true_jpws_3,0.778888889
false_jkws_3,0.802222222,true_djks_3,0.773333333,false_dpws_2,0.761111111,no_dkpw_4,0.791111111,no_p_3,0.775555556,false_djkpws_2,0.783333333,true_djkp_1,0.77,false_djks_3,0.752222222,no_k_1,0.798888889,false_jpws_3,0.778888889
false_jkpws_3,0.802222222,true_djkps_3,0.773333333,true_jp_1,0.76,true_dkps_4,0.791111111,true_kps_4,0.774444444,no_kpw_2,0.782222222,false_ks_4,0.77,true_djkpws_3,0.751111111,true_jkps_3,0.798888889,no_d_1,0.777777778
false_djkpw_1,0.802222222,false_dj_1,0.773333333,false_jp_1,0.76,true_djkps_4,0.791111111,true_dks_4,0.774444444,no_kp_1,0.782222222,false_ds_2,0.77,false_djkpws_3,0.751111111,false_jkps_3,0.798888889,no_d_3,0.777777778
true_djps_2,0.802222222,false_djks_3,0.773333333,no_x_2,0.758888889,false_dkps_4,0.791111111,true_djps_2,0.774444444,no_dp_2,0.782222222,false_dps_2,0.77,no_x_4,0.751111111,no_jw_1,0.796666667,no_k_2,0.776666667
false_djps_2,0.802222222,false_djkps_3,0.773333333,no_dw_2,0.758888889,false_djkps_4,0.791111111,false_kps_4,0.774444444,true_dkps_4,0.781111111,false_djkp_1,0.77,no_j_3,0.751111111,true_dkpws_3,0.796666667,no_kp_2,0.776666667
no_j_4,0.801111111,no_dp_1,0.773333333,no_k_1,0.757777778,no_x_2,0.79,false_dks_4,0.774444444,false_dkps_4,0.781111111,true_djkws_3,0.768888889,true_ks_4,0.751111111,false_dkpws_3,0.796666667,no_jk_3,0.776666667
no_j_2,0.801111111,true_djp_1,0.772222222,true_j_1,0.756666667,no_dkpw_2,0.788888889,false_djps_2,0.774444444,no_kw_3,0.78,false_djkws_3,0.768888889,true_djkws_2,0.751111111,true_djs_3,0.796666667,no_dk_1,0.776666667
no_d_4,0.801111111,true_djkpws_3,0.772222222,true_djp_1,0.756666667,true_pws_3,0.788888889,true_jkps_4,0.773333333,no_djkpw_2,0.78,true_jks_4,0.767777778,false_ks_4,0.751111111,true_djps_3,0.796666667,true_djpws_3,0.776666667
no_dkw_4,0.801111111,false_djp_1,0.772222222,false_j_1,0.756666667,false_pws_3,0.788888889,true_djks_4,0.773333333,true_jk_1,0.78,true_dks_2,0.767777778,false_djkws_2,0.751111111,false_djs_3,0.796666667,false_djpws_3,0.776666667
no_dkp_2,0.801111111,false_djkpws_3,0.772222222,false_djp_1,0.756666667,true_dpws_2,0.788888889,false_jkps_4,0.773333333,true_djkps_4,0.78,true_dkps_2,0.767777778,true_kpws_3,0.75,false_djps_3,0.796666667,no_j_3,0.775555556
no_dj_2,0.801111111,no_djkw_4,0.771111111,no_jpw_1,0.755555556,false_dpws_2,0.788888889,false_djks_4,0.773333333,false_jk_1,0.78,true_dkps_4,0.767777778,true_jpws_2,0.75,true_djks_3,0.795555556,true_jkpws_3,0.775555556
no_djp_1,0.8,true_dkps_4,0.771111111,no_djkpw_2,0.755555556,true_jks_2,0.786666667,no_djkpw_4,0.772222222,false_djkps_4,0.78,false_jks_4,0.767777778,false_kpws_3,0.75,false_djks_3,0.795555556,false_jkpws_3,0.775555556
true_kpws_2,0.8,true_djks_4,0.771111111,true_djps_2,0.755555556,false_jks_2,0.786666667,true_jkpws_2,0.772222222,no_jkpw_3,0.778888889,false_dks_2,0.767777778,false_jpws_2,0.75,no_dp_1,0.794444444,no_k_3,0.774444444
true_jws_2,0.8,false_dkps_4,0.771111111,false_djps_2,0.755555556,true_djpws_2,0.784444444,true_dkps_4,0.772222222,true_jkp_1,0.778888889,false_dkps_2,0.767777778,no_p_4,0.75,no_djkpw_4,0.794444444,no_j_2,0.774444444
false_kpws_2,0.8,false_djks_4,0.771111111,no_p_2,0.754444444,true_djks_2,0.784444444,true_djkp_1,0.772222222,false_jkp_1,0.778888889,false_dkps_4,0.767777778,no_dkp_2,0.75,no_p_2,0.793333333,no_jp_3,0.774444444
false_jws_2,0.8,no_d_1,0.77,true_dj_1,0.753333333,true_djkpws_2,0.784444444,false_jkpws_2,0.772222222,no_jpw_1,0.777777778,no_dkw_3,0.766666667,no_dkp_1,0.748888889,no_d_1,0.793333333,no_dkp_1,0.774444444
no_jp_1,0.8,no_dkp_1,0.77,false_dj_1,0.753333333,false_djpws_2,0.784444444,false_dkps_4,0.772222222,no_dp_1,0.777777778,no_djkpw_3,0.766666667,true_dpws_3,0.748888889,true_djkps_3,0.793333333,true_jws_2,0.774444444
no_dkp_4,0.8,no_dk_1,0.768888889,no_dkpw_3,0.751111111,false_djks_2,0.784444444,false_djkp_1,0.772222222,no_k_4,0.776666667,true_jps_2,0.766666667,true_djkps_3,0.748888889,false_djkps_3,0.793333333,false_jws_2,0.774444444
true_jkps_2,0.8,true_dkpws_2,0.768888889,true_jkps_2,0.75,false_djkpws_2,0.784444444,no_jkw_3,0.771111111,no_d_1,0.776666667,true_dks_4,0.766666667,false_dpws_3,0.748888889,no_x_3,0.792222222,no_jkp_3,0.773333333
true_djkps_2,0.8,true_djkps_4,0.768888889,false_jkps_2,0.75,no_p_2,0.783333333,no_dp_2,0.771111111,true_dpws_2,0.776666667,true_djs_2,0.766666667,false_djkps_3,0.748888889,no_djkw_4,0.791111111,no_dkp_2,0.773333333
false_jkps_2,0.8,false_dkpws_2,0.768888889,no_w_1,0.748888889,no_d_2,0.783333333,true_djkps_4,0.771111111,true_djk_1,0.776666667,false_jps_2,0.766666667,no_j_2,0.747777778,no_kp_1,0.791111111,no_k_4,0.772222222
false_djkps_2,0.8,false_djkps_4,0.768888889,no_jkw_3,0.748888889,true_dj_1,0.782222222,false_djkps_4,0.771111111,true_djkp_1,0.776666667,false_dks_4,0.766666667,no_dk_1,0.747777778,no_p_3,0.788888889,no_d_4,0.772222222
true_kpws_3,0.798888889,no_x_3,0.767777778,true_jk_1,0.748888889,false_dj_1,0.782222222,no_jw_1,0.77,false_dpws_2,0.776666667,false_djs_2,0.766666667,true_jks_4,0.747777778,no_x_4,0.787777778,no_kw_2,0.771111111
true_dkpws_3,0.798888889,no_dp_2,0.767777778,false_jk_1,0.748888889,true_jk_1,0.781111111,true_djk_1,0.77,false_djk_1,0.776666667,no_j_3,0.765555556,true_dks_4,0.747777778,true_jkps_2,0.787777778,true_djkpws_3,0.771111111
true_djkw_1,0.798888889,no_k_2,0.766666667,no_kp_1,0.747777778,true_jkp_1,0.781111111,false_djk_1,0.77,false_djkp_1,0.776666667,true_djpws_2,0.765555556,true_djws_2,0.747777778,true_djkps_2,0.787777778,false_djkpws_3,0.771111111
false_kpws_3,0.798888889,no_dkp_2,0.766666667,no_jw_1,0.747777778,false_jk_1,0.781111111,no_dkpw_3,0.768888889,no_j_3,0.775555556,false_djpws_2,0.765555556,true_djkws_3,0.747777778,false_jkps_2,0.787777778,no_jp_2,0.771111111
false_dkpws_3,0.798888889,no_dkpw_2,0.766666667,true_djkps_2,0.747777778,false_jkp_1,0.781111111,no_kp_1,0.768888889,no_dkpw_4,0.775555556,no_jp_2,0.765555556,false_jks_4,0.747777778,false_djkps_2,0.787777778,true_pws_2,0.77
false_djkw_1,0.798888889,no_dpw_1,0.765555556,false_djkps_2,0.747777778,no_k_1,0.781111111,no_djkpw_2,0.767777778,no_w_1,0.774444444,true_djk_1,0.764444444,false_dks_4,0.747777778,no_kp_2,0.786666667,false_pws_2,0.77
no_p_4,0.798888889,true_djws_2,0.765555556,no_dpw_1,0.746666667,no_dp_1,0.78,true_dpws_3,0.767777778,no_jkw_4,0.774444444,true_djks_4,0.764444444,false_djws_2,0.747777778,no_jp_1,0.786666667,no_kp_3,0.77
no_kp_2,0.798888889,false_djws_2,0.765555556,true_jkp_1,0.746666667,no_dp_2,0.78,false_dpws_3,0.767777778,no_dkpw_3,0.774444444,false_djk_1,0.764444444,false_djkws_3,0.747777778,no_jkw_3,0.786666667,no_j_4,0.768888889
true_djkp_1,0.798888889,no_dw_3,0.764444444,false_jkp_1,0.746666667,true_dpws_3,0.778888889,no_x_4,0.766666667,no_k_3,0.773333333,false_djks_4,0.764444444,true_kps_4,0.746666667,true_ks_4,0.786666667,no_dp_4,0.768888889
false_djkp_1,0.798888889,no_dk_2,0.764444444,no_x_3,0.745555556,false_dpws_3,0.778888889,true_dkpws_2,0.766666667,no_jp_3,0.772222222,no_d_3,0.764444444,false_kps_4,0.746666667,true_jps_2,0.786666667,no_dkp_3,0.768888889
no_kw_3,0.797777778,no_w_1,0.763333333,no_kw_1,0.744444444,true_dkpws_3,0.777777778,false_dkpws_2,0.766666667,true_jps_2,0.772222222,true_djkps_4,0.763333333,true_jkps_4,0.745555556,true_dks_4,0.786666667,true_jkws_3,0.768888889
no_jk_4,0.797777778,true_dpws_2,0.763333333,no_kpw_2,0.742222222,false_dkpws_3,0.777777778,true_djkpws_2,0.765555556,false_jps_2,0.772222222,false_djkps_4,0.763333333,false_jkps_4,0.745555556,false_ks_4,0.786666667,true_dkpws_2,0.768888889
true_dkw_1,0.797777778,true_dpws_3,0.763333333,no_d_2,0.742222222,no_d_1,0.777777778,false_djkpws_2,0.765555556,no_x_4,0.771111111,true_dpws_3,0.762222222,no_kw_2,0.744444444,false_jps_2,0.786666667,true_djws_2,0.768888889
false_dkw_1,0.797777778,false_dpws_2,0.763333333,no_djkpw_3,0.74,no_x_3,0.776666667,no_j_4,0.764444444,no_dk_2,0.771111111,true_dkpws_3,0.762222222,no_jp_4,0.744444444,false_dks_4,0.786666667,false_jkws_3,0.768888889
true_djkws_3,0.796666667,false_dpws_3,0.763333333,no_p_3,0.737777778,true_jps_2,0.776666667,no_dk_1,0.764444444,no_jw_1,0.77,false_dpws_3,0.762222222,no_jkw_1,0.744444444,no_dw_1,0.785555556,false_dkpws_2,0.768888889
false_djkws_3,0.796666667,no_p_3,0.763333333,true_jpws_1,0.737777778,false_jps_2,0.776666667,no_w_1,0.763333333,true_jkps_2,0.77,false_dkpws_3,0.762222222,no_d_3,0.744444444,true_jks_4,0.785555556,false_djws_2,0.768888889
no_dw_4,0.796666667,true_jps_2,0.762222222,false_jpws_1,0.737777778,no_kp_1,0.775555556,true_djpws_2,0.762222222,false_jkps_2,0.77,no_k_1,0.761111111,no_dkpw_2,0.744444444,true_djps_2,0.785555556,no_jkw_2,0.767777778
no_djpw_4,0.796666667,false_jps_2,0.762222222,no_djpw_1,0.736666667,no_jkpw_1,0.774444444,false_djpws_2,0.762222222,no_dw_2,0.77,no_k_3,0.761111111,true_jkpws_2,0.744444444,true_djks_4,0.785555556,no_dk_3,0.767777778
true_djkpws_3,0.795555556,no_j_3,0.762222222,true_djk_1,0.736666667,no_p_3,0.774444444,no_d_3,0.762222222,true_djkps_2,0.768888889,no_d_2,0.761111111,true_djks_4,0.744444444,false_jks_4,0.785555556,no_dk_4,0.767777778
false_djkpws_3,0.795555556,true_jkps_2,0.762222222,true_djkp_1,0.736666667,no_kw_1,0.773333333,no_kw_1,0.761111111,false_djkps_2,0.768888889,no_dp_3,0.761111111,false_jkpws_2,0.744444444,false_djps_2,0.785555556,true_kpws_2,0.767777778
no_kp_4,0.795555556,true_djkps_2,0.762222222,false_djk_1,0.736666667,true_djkp_1,0.773333333,no_dpw_1,0.761111111,no_kw_1,0.768888889,true_jks_2,0.761111111,false_djks_4,0.744444444,false_djks_4,0.785555556,true_jps_2,0.767777778
no_jkp_1,0.795555556,false_jkps_2,0.762222222,false_djkp_1,0.736666667,false_djkp_1,0.773333333,true_dpws_2,0.761111111,no_d_3,0.768888889,false_jks_2,0.761111111,no_djkw_4,0.743333333,true_kps_4,0.784444444,false_kpws_2,0.767777778
true_jkws_2,0.795555556,false_djkps_2,0.762222222,no_j_3,0.733333333,true_dkpws_2,0.772222222,false_dpws_2,0.761111111,true_djpws_2,0.768888889,no_jp_3,0.76,no_jp_1,0.742222222,true_dkps_4,0.784444444,false_jps_2,0.767777778
false_jkws_2,0.795555556,true_dkpws_3,0.761111111,no_jkpw_1,0.732222222,true_djk_1,0.772222222,no_p_4,0.761111111,false_djpws_2,0.768888889,true_djps_2,0.76,no_dkpw_1,0.742222222,false_kps_4,0.784444444,no_dpw_1,0.766666667
no_dp_4,0.794444444,false_dkpws_3,0.761111111,no_dp_2,0.732222222,false_dkpws_2,0.772222222,no_dp_3,0.76,no_k_2,0.767777778,false_djps_2,0.76,no_djkpw_4,0.742222222,false_dkps_4,0.784444444,no_djpw_1,0.766666667
no_djp_3,0.794444444,no_jk_1,0.761111111,no_dp_1,0.73,false_djk_1,0.772222222,no_kp_2,0.758888889,no_kp_2,0.767777778,no_djkw_2,0.758888889,true_djkps_4,0.742222222,no_p_4,0.783333333,true_dpws_2,0.766666667
no_djkp_1,0.794444444,no_jkw_1,0.76,no_k_2,0.728888889,true_djps_2,0.767777778,no_jp_1,0.758888889,no_kp_4,0.767777778,true_djks_2,0.758888889,false_djkps_4,0.742222222,no_djw_1,0.783333333,false_dpws_2,0.766666667
true_djws_2,0.794444444,no_jkp_1,0.76,no_j_2,0.728888889,false_djps_2,0.767777778,no_d_4,0.758888889,no_kp_3,0.766666667,false_djks_2,0.758888889,no_k_2,0.742222222,true_jkps_4,0.783333333,no_kp_4,0.765555556
false_djws_2,0.794444444,no_dkw_3,0.758888889,no_jp_3,0.728888889,no_dk_1,0.766666667,true_ps_1,0.758888889,no_j_2,0.766666667,no_x_4,0.757777778,true_dkps_4,0.741111111,true_djkps_4,0.783333333,no_jp_1,0.765555556
no_dj_4,0.793333333,no_k_3,0.758888889,no_dk_2,0.727777778,true_jkps_2,0.766666667,false_ps_1,0.758888889,no_jk_3,0.765555556,no_j_2,0.757777778,false_dkps_4,0.741111111,false_jkps_4,0.783333333,true_jkps_2,0.765555556
no_jp_3,0.792222222,no_jkw_2,0.758888889,no_djkw_4,0.727777778,false_jkps_2,0.766666667,no_k_3,0.757777778,true_djps_2,0.765555556,true_dkpws_2,0.757777778,no_d_4,0.74,false_djkps_4,0.783333333,true_djkws_3,0.765555556
no_djkp_3,0.792222222,no_dk_3,0.758888889,no_jp_2,0.726666667,no_j_2,0.765555556,no_djkpw_3,0.757777778,false_djps_2,0.765555556,false_dkpws_2,0.757777778,no_j_4,0.738888889,no_d_2,0.783333333,false_jkps_2,0.765555556
no_jp_4,0.791111111,true_djkpws_2,0.757777778,no_d_1,0.726666667,no_j_3,0.765555556,no_j_1,0.756666667,no_jp_2,0.764444444,no_dp_2,0.756666667,no_jkp_3,0.738888889,no_k_2,0.782222222,false_djkws_3,0.765555556
no_jk_2,0.791111111,false_djkpws_2,0.757777778,no_dk_1,0.726666667,no_x_4,0.764444444,true_ks_1,0.756666667,no_d_4,0.764444444,true_dpws_2,0.756666667,no_k_4,0.737777778,no_dkw_3,0.781111111,no_dkpw_1,0.764444444
no_djw_3,0.791111111,no_d_3,0.757777778,no_dkw_3,0.725555556,no_d_3,0.764444444,true_kps_1,0.756666667,no_p_4,0.764444444,false_dpws_2,0.756666667,no_kp_3,0.737777778,no_j_1,0.781111111,no_jw_1,0.763333333
true_djkws_2,0.791111111,no_dw_2,0.757777778,no_jk_3,0.724444444,no_dp_3,0.764444444,false_ks_1,0.756666667,no_dk_4,0.763333333,no_jk_3,0.755555556,no_dp_4,0.737777778,no_j_4,0.778888889,no_jk_4,0.763333333
false_djkws_2,0.791111111,no_jk_3,0.756666667,no_k_3,0.723333333,true_djkps_2,0.764444444,false_kps_1,0.756666667,no_j_4,0.763333333,no_kp_1,0.754444444,no_dk_2,0.737777778,no_jkw_1,0.777777778,no_dkw_2,0.763333333
no_jkpw_4,0.79,true_djps_2,0.756666667,no_djw_1,0.723333333,false_djkps_2,0.764444444,no_j_3,0.755555556,no_jkp_3,0.762222222,no_j_1,0.754444444,no_jk_2,0.736666667,no_d_4,0.776666667,no_dkp_4,0.763333333
no_dpw_4,0.79,false_djps_2,0.756666667,no_kp_2,0.723333333,no_dw_1,0.763333333,no_dk_4,0.755555556,no_dkp_2,0.762222222,true_jkps_2,0.754444444,no_k_3,0.735555556,no_dk_1,0.776666667,true_kpws_3,0.763333333
no_jkp_3,0.787777778,no_kp_3,0.755555556,no_d_3,0.721111111,no_jp_3,0.763333333,no_djpw_1,0.755555556,no_jkw_3,0.761111111,false_jkps_2,0.754444444,no_kp_4,0.735555556,no_d_3,0.775555556,true_djkps_2,0.763333333
no_jp_2,0.786666667,no_djpw_1,0.755555556,no_djkpw_4,0.72,no_k_2,0.762222222,true_s_1,0.755555556,no_dpw_1,0.761111111,no_kp_3,0.754444444,no_jk_3,0.735555556,no_dp_2,0.775555556,false_kpws_3,0.763333333
no_djw_4,0.786666667,no_j_2,0.754444444,no_x_4,0.72,no_p_4,0.761111111,true_dkpws_3,0.755555556,no_dp_3,0.761111111,no_jp_1,0.753333333,no_djp_3,0.734444444,no_jkw_2,0.774444444,false_djkps_2,0.763333333
